customer_id,gender,age_group,join_date,city
CUST02161,Laki-laki,36-45,2025-01-14,Serang
CUST02162,Laki-laki,36-45,2025-04-05,Sawahlunto
CUST02163,Laki-laki,46+,2025-11-08,Medan
CUST02164,Laki-laki,36-45,2025-06-02,Parepare
CUST02165,Perempuan,46+,2025-02-27,Kota Administrasi Jakarta Utara
CUST02166,Perempuan,36-45,2025-02-13,Madiun
CUST02167,Perempuan,36-45,2024-11-25,Palangkaraya
CUST02168,Perempuan,18-25,2025-02-04,Bontang
CUST02169,Perempuan,36-45,2026-02-11,Kediri
CUST02170,Perempuan,46+,2026-05-02,Meulaboh
CUST02171,Perempuan,18-25,2025-05-18,Medan
CUST02172,Laki-laki,36-45,2026-02-17,Sungai Penuh
CUST02173,Laki-laki,18-25,2024-11-23,Denpasar
CUST02174,Laki-laki,36-45,2025-12-02,Kota Administrasi Jakarta Selatan
CUST02175,Perempuan,36-45,2025-12-22,Sungai Penuh
CUST02176,Laki-laki,18-25,2025-04-15,Tomohon
CUST02177,Laki-laki,18-25,2025-09-12,Madiun
CUST02178,Laki-laki,26-35,2025-05-15,Bontang
CUST02179,Perempuan,18-25,2025-07-25,Tanjungbalai
CUST02180,Laki-laki,18-25,2026-02-06,Cilegon
CUST02181,Perempuan,26-35,2026-02-14,Purwokerto
CUST02182,Laki-laki,36-45,2024-09-08,Solok
CUST02183,Perempuan,18-25,2025-06-24,Bogor
CUST02184,Laki-laki,18-25,2025-06-24,Meulaboh
CUST02185,Perempuan,26-35,2024-10-13,Kendari
CUST02186,Laki-laki,46+,2026-01-29,Mojokerto
CUST02187,Laki-laki,46+,2024-06-24,Cimahi
CUST02188,Laki-laki,18-25,2024-10-05,Ambon
CUST02189,Laki-laki,36-45,2025-08-02,Malang
CUST02190,Laki-laki,36-45,2026-04-18,Manado
CUST02191,Laki-laki,18-25,2026-03-26,Tarakan
CUST02192,Laki-laki,36-45,2024-11-15,Bengkulu
CUST02193,Laki-laki,26-35,2025-09-23,Sabang
CUST02194,Perempuan,36-45,2025-02-01,Jambi
CUST02195,Laki-laki,18-25,2025-03-18,Singkawang
CUST02196,Laki-laki,36-45,2026-04-30,Padang
CUST02197,Laki-laki,46+,2025-10-20,Tebingtinggi
CUST02198,Perempuan,18-25,2026-03-17,Tanjungpinang
CUST02199,Laki-laki,26-35,2024-09-07,Batam
CUST02200,Perempuan,36-45,2025-04-22,Kota Administrasi Jakarta Barat
CUST02201,Perempuan,46+,2026-04-04,Sukabumi
CUST02202,Laki-laki,46+,2025-06-19,Kota Administrasi Jakarta Barat
CUST02203,Laki-laki,46+,2024-11-18,Surakarta
CUST02204,Perempuan,36-45,2024-12-19,Tangerang
CUST02205,Perempuan,46+,2024-09-21,Tasikmalaya
CUST02206,Perempuan,36-45,2024-12-22,Tebingtinggi
CUST02207,Perempuan,46+,2026-04-23,Madiun
CUST02208,Perempuan,36-45,2026-01-01,Pekanbaru
CUST02209,Laki-laki,46+,2024-08-23,Denpasar
CUST02210,Laki-laki,46+,2026-03-13,Singkawang
CUST02211,Laki-laki,36-45,2025-10-05,Blitar
CUST02212,Perempuan,36-45,2025-06-28,Palangkaraya
CUST02213,Laki-laki,26-35,2025-06-21,Manado
CUST02214,Perempuan,36-45,2024-12-21,Banjarbaru
CUST02215,Laki-laki,18-25,2024-11-19,Solok
CUST02216,Perempuan,26-35,2026-04-13,Tangerang
CUST02217,Laki-laki,46+,2025-03-26,Salatiga
CUST02218,Perempuan,46+,2024-07-17,Solok
CUST02219,Laki-laki,36-45,2025-05-24,Solok
CUST02220,Laki-laki,36-45,2026-03-15,Bukittinggi
CUST02221,Perempuan,18-25,2025-01-12,Payakumbuh
CUST02222,Perempuan,26-35,2025-11-19,Batu
CUST02223,Perempuan,46+,2026-04-14,Pagaralam
CUST02224,Perempuan,18-25,2026-04-14,Padangpanjang
CUST02225,Perempuan,18-25,2025-09-09,Serang
CUST02226,Laki-laki,36-45,2025-06-20,Mataram
CUST02227,Laki-laki,26-35,2025-12-13,Pagaralam
CUST02228,Laki-laki,26-35,2025-03-24,Banda Aceh
CUST02229,Perempuan,26-35,2024-11-17,Payakumbuh
CUST02230,Laki-laki,36-45,2025-03-07,Bau-Bau
CUST02231,Perempuan,46+,2025-07-19,Lubuklinggau
CUST02232,Laki-laki,36-45,2025-11-05,Makassar
CUST02233,Perempuan,18-25,2025-07-02,Bontang
CUST02234,Laki-laki,26-35,2025-08-21,Sorong
CUST02235,Perempuan,26-35,2026-02-05,Padang Sidempuan
CUST02236,Perempuan,36-45,2025-01-25,Meulaboh
CUST02237,Laki-laki,36-45,2026-02-15,Surabaya
CUST02238,Perempuan,18-25,2025-06-11,Subulussalam
CUST02239,Laki-laki,26-35,2025-07-29,Cimahi
CUST02240,Perempuan,18-25,2024-10-09,Tomohon
CUST02241,Perempuan,18-25,2026-02-22,Tarakan
CUST02242,Laki-laki,46+,2025-08-29,Batu
CUST02243,Perempuan,18-25,2024-12-20,Lubuklinggau
CUST02244,Perempuan,18-25,2024-09-25,Yogyakarta
CUST02245,Laki-laki,46+,2024-11-11,Batu
CUST02246,Laki-laki,46+,2025-10-10,Cilegon
CUST02247,Laki-laki,46+,2025-06-24,Palopo
CUST02248,Laki-laki,18-25,2024-09-25,Palembang
CUST02249,Perempuan,18-25,2025-04-15,Padang
CUST02250,Perempuan,46+,2026-04-18,Bandung
CUST02251,Laki-laki,36-45,2025-06-26,Jambi
CUST02252,Laki-laki,26-35,2024-05-27,Tebingtinggi
CUST02253,Laki-laki,46+,2024-10-31,Bontang
CUST02254,Laki-laki,46+,2024-12-17,Pariaman
CUST02255,Perempuan,36-45,2025-01-17,Tangerang Selatan
CUST02256,Laki-laki,18-25,2026-04-21,Madiun
CUST02257,Laki-laki,36-45,2025-07-26,Banjarbaru
CUST02258,Perempuan,46+,2025-05-07,Bandung
CUST02259,Perempuan,26-35,2025-11-23,Ambon
CUST02260,Perempuan,26-35,2026-03-27,Ambon
CUST02261,Laki-laki,18-25,2025-11-17,Makassar
CUST02262,Laki-laki,18-25,2025-02-10,Ambon
CUST02263,Perempuan,46+,2024-10-28,Tual
CUST02264,Laki-laki,36-45,2025-11-20,Mojokerto
CUST02265,Laki-laki,26-35,2026-02-27,Salatiga
CUST02266,Laki-laki,26-35,2025-11-30,Binjai
CUST02267,Laki-laki,18-25,2025-09-24,Sukabumi
CUST02268,Perempuan,36-45,2025-10-25,Salatiga
CUST02269,Laki-laki,36-45,2025-08-07,Kota Administrasi Jakarta Utara
CUST02270,Laki-laki,36-45,2025-08-23,Pagaralam
CUST02271,Laki-laki,46+,2024-07-24,Denpasar
CUST02272,Laki-laki,26-35,2024-11-10,Bekasi
CUST02273,Laki-laki,46+,2024-05-20,Sawahlunto
CUST02274,Perempuan,36-45,2025-04-09,Jambi
CUST02275,Perempuan,26-35,2025-05-28,Cilegon
CUST02276,Laki-laki,36-45,2025-05-07,Bekasi
CUST02277,Perempuan,46+,2025-01-14,Padang
CUST02278,Laki-laki,18-25,2024-06-16,Pematangsiantar
CUST02279,Perempuan,26-35,2025-08-16,Denpasar
CUST02280,Perempuan,18-25,2025-03-28,Mojokerto
CUST02281,Laki-laki,46+,2024-07-08,Pekalongan
CUST02282,Laki-laki,18-25,2024-11-08,Singkawang
CUST02283,Laki-laki,26-35,2024-09-15,Balikpapan
CUST02284,Laki-laki,46+,2025-04-10,Batu
CUST02285,Perempuan,46+,2025-01-21,Tidore Kepulauan
CUST02286,Laki-laki,18-25,2026-03-29,Ternate
CUST02287,Laki-laki,26-35,2024-09-12,Samarinda
CUST02288,Laki-laki,46+,2026-03-24,Mataram
CUST02289,Perempuan,26-35,2026-04-27,Banda Aceh
CUST02290,Perempuan,46+,2026-01-21,Padang Sidempuan
CUST02291,Perempuan,36-45,2026-02-28,Samarinda
CUST02292,Perempuan,26-35,2025-07-25,Banjarmasin
CUST02293,Laki-laki,18-25,2024-05-29,Magelang
CUST02294,Laki-laki,46+,2024-12-25,Sawahlunto
CUST02295,Perempuan,46+,2025-05-02,Meulaboh
CUST02296,Laki-laki,26-35,2025-05-22,Banjarbaru
CUST02297,Perempuan,46+,2025-10-11,Semarang
CUST02298,Laki-laki,26-35,2024-05-21,Ternate
CUST02299,Perempuan,46+,2024-06-01,Bontang
CUST02300,Laki-laki,46+,2025-04-21,Semarang
CUST02301,Perempuan,18-25,2026-02-07,Kota Administrasi Jakarta Pusat
CUST02302,Perempuan,18-25,2025-06-08,Banjar
CUST02303,Perempuan,26-35,2025-03-21,Kota Administrasi Jakarta Utara
CUST02304,Perempuan,26-35,2024-12-08,Sabang
CUST02305,Perempuan,26-35,2026-03-09,Depok
CUST02306,Perempuan,26-35,2025-02-10,Depok
CUST02307,Perempuan,46+,2025-03-01,Kota Administrasi Jakarta Utara
CUST02308,Laki-laki,18-25,2024-08-09,Bitung
CUST02309,Laki-laki,36-45,2026-04-13,Sukabumi
CUST02310,Perempuan,26-35,2026-04-28,Tanjungpinang
CUST02311,Laki-laki,36-45,2025-02-13,Tidore Kepulauan
CUST02312,Perempuan,26-35,2024-05-22,Langsa
CUST02313,Perempuan,26-35,2026-03-01,Bogor
CUST02314,Laki-laki,26-35,2025-05-28,Serang
CUST02315,Laki-laki,18-25,2025-10-10,Langsa
CUST02316,Perempuan,26-35,2026-05-18,Prabumulih
CUST02317,Perempuan,46+,2024-07-29,Magelang
CUST02318,Perempuan,36-45,2025-04-15,Metro
CUST02319,Perempuan,18-25,2024-11-22,Kota Administrasi Jakarta Barat
CUST02320,Perempuan,36-45,2024-11-26,Malang
CUST02321,Laki-laki,26-35,2025-03-21,Kendari
CUST02322,Perempuan,46+,2026-01-02,Kota Administrasi Jakarta Timur
CUST02323,Perempuan,26-35,2024-06-01,Binjai
CUST02324,Laki-laki,36-45,2025-10-19,Sungai Penuh
CUST02325,Perempuan,18-25,2026-03-23,Kendari
CUST02326,Laki-laki,46+,2025-09-21,Tomohon
CUST02327,Laki-laki,46+,2026-01-25,Banjar
CUST02328,Laki-laki,46+,2025-07-20,Gorontalo
CUST02329,Laki-laki,46+,2025-12-17,Balikpapan
CUST02330,Perempuan,18-25,2024-06-15,Pontianak
CUST02331,Laki-laki,26-35,2026-01-23,Pagaralam
CUST02332,Laki-laki,46+,2024-07-10,Lubuklinggau
CUST02333,Laki-laki,36-45,2024-08-18,Sawahlunto
CUST02334,Laki-laki,46+,2025-06-14,Banda Aceh
CUST02335,Perempuan,46+,2024-12-15,Palopo
CUST02336,Laki-laki,18-25,2024-11-17,Langsa
CUST02337,Perempuan,46+,2024-07-12,Medan
CUST02338,Perempuan,46+,2024-06-23,Lubuklinggau
CUST02339,Laki-laki,18-25,2026-03-28,Medan
CUST02340,Perempuan,18-25,2025-12-04,Parepare
CUST02341,Perempuan,46+,2025-03-08,Binjai
CUST02342,Laki-laki,18-25,2025-12-27,Mataram
CUST02343,Perempuan,26-35,2024-10-05,Pontianak
CUST02344,Laki-laki,46+,2024-11-01,Sungai Penuh
CUST02345,Perempuan,36-45,2025-05-02,Kota Administrasi Jakarta Selatan
CUST02346,Laki-laki,36-45,2026-03-11,Madiun
CUST02347,Perempuan,18-25,2025-10-29,Subulussalam
CUST02348,Perempuan,46+,2025-09-09,Palembang
CUST02349,Perempuan,36-45,2025-12-27,Tanjungpinang
CUST02350,Laki-laki,36-45,2025-06-03,Tasikmalaya
CUST02351,Perempuan,36-45,2025-10-28,Madiun
CUST02352,Laki-laki,46+,2026-05-09,Sungai Penuh
CUST02353,Perempuan,26-35,2026-04-02,Banda Aceh
CUST02354,Perempuan,26-35,2025-06-18,Cirebon
CUST02355,Laki-laki,46+,2025-10-13,Jayapura
CUST02356,Perempuan,18-25,2025-12-10,Tomohon
CUST02357,Perempuan,46+,2025-01-24,Manado
CUST02358,Laki-laki,26-35,2024-10-19,Mataram
CUST02359,Perempuan,46+,2024-09-09,Probolinggo
CUST02360,Laki-laki,26-35,2024-09-11,Tanjungbalai
CUST02361,Laki-laki,36-45,2025-08-29,Ternate
CUST02362,Laki-laki,26-35,2025-08-27,Tual
CUST02363,Perempuan,36-45,2025-04-04,Tanjungpinang
CUST02364,Laki-laki,18-25,2026-01-10,Bau-Bau
CUST02365,Laki-laki,36-45,2025-01-09,Bontang
CUST02366,Perempuan,18-25,2024-10-15,Jayapura
CUST02367,Perempuan,36-45,2024-06-17,Gorontalo
CUST02368,Laki-laki,26-35,2026-04-18,Manado
CUST02369,Laki-laki,46+,2025-09-29,Tual
CUST02370,Perempuan,46+,2024-08-17,Pematangsiantar
CUST02371,Perempuan,26-35,2024-05-19,Sawahlunto
CUST02372,Perempuan,36-45,2025-10-21,Samarinda
CUST02373,Laki-laki,26-35,2025-04-08,Banjarbaru
CUST02374,Laki-laki,36-45,2025-06-22,Tangerang
CUST02375,Laki-laki,26-35,2025-02-27,Magelang
CUST02376,Perempuan,36-45,2024-08-27,Subulussalam
CUST02377,Laki-laki,46+,2025-08-25,Payakumbuh
CUST02378,Laki-laki,36-45,2024-10-27,Tangerang Selatan
CUST02379,Laki-laki,26-35,2024-10-15,Purwokerto
CUST02380,Perempuan,26-35,2026-03-28,Surabaya
CUST02381,Perempuan,26-35,2025-06-10,Singkawang
CUST02382,Laki-laki,18-25,2025-01-13,Banda Aceh
CUST02383,Perempuan,46+,2025-02-15,Solok
CUST02384,Perempuan,36-45,2026-02-08,Kota Administrasi Jakarta Barat
CUST02385,Perempuan,46+,2024-08-27,Pagaralam
CUST02386,Laki-laki,46+,2025-01-05,Cimahi
CUST02387,Perempuan,18-25,2025-08-11,Makassar
CUST02388,Laki-laki,46+,2024-10-11,Palembang
CUST02389,Perempuan,46+,2024-08-03,Magelang
CUST02390,Perempuan,36-45,2025-01-03,Cilegon
CUST02391,Laki-laki,26-35,2025-07-06,Palangkaraya
CUST02392,Perempuan,18-25,2024-08-16,Bekasi
CUST02393,Laki-laki,18-25,2026-04-05,Bima
CUST02394,Perempuan,36-45,2025-07-02,Malang
CUST02395,Laki-laki,46+,2025-06-25,Serang
CUST02396,Laki-laki,18-25,2025-09-13,Cimahi
CUST02397,Perempuan,18-25,2024-08-31,Solok
CUST02398,Laki-laki,46+,2026-01-11,Kota Administrasi Jakarta Timur
CUST02399,Laki-laki,36-45,2025-09-10,Magelang
CUST02400,Perempuan,26-35,2025-09-07,Gorontalo
CUST02401,Laki-laki,46+,2025-06-05,Sibolga
CUST02402,Laki-laki,36-45,2025-10-01,Kediri
CUST02403,Perempuan,36-45,2025-09-18,Purwokerto
CUST02404,Perempuan,46+,2024-05-19,Metro
CUST02405,Perempuan,36-45,2026-05-16,Manado
CUST02406,Laki-laki,18-25,2024-11-07,Tebingtinggi
CUST02407,Perempuan,46+,2026-01-04,Malang
CUST02408,Perempuan,36-45,2024-06-19,Sungai Penuh
CUST02409,Laki-laki,46+,2024-09-05,Banda Aceh
CUST02410,Perempuan,36-45,2024-11-30,Depok
CUST02411,Perempuan,26-35,2025-09-16,Kota Administrasi Jakarta Selatan
CUST02412,Perempuan,46+,2024-09-03,Meulaboh
CUST02413,Perempuan,26-35,2025-03-08,Salatiga
CUST02414,Laki-laki,46+,2026-03-23,Purwokerto
CUST02415,Laki-laki,46+,2024-07-13,Kota Administrasi Jakarta Pusat
CUST02416,Perempuan,46+,2024-08-08,Denpasar
CUST02417,Perempuan,36-45,2024-09-12,Sabang
CUST02418,Perempuan,18-25,2025-11-09,Mojokerto
CUST02419,Perempuan,26-35,2024-10-26,Bengkulu
CUST02420,Laki-laki,36-45,2025-09-28,Palembang
CUST02421,Laki-laki,46+,2025-07-10,Bengkulu
CUST02422,Perempuan,26-35,2025-04-29,Banjarmasin
CUST02423,Perempuan,46+,2025-03-21,Padang Sidempuan
CUST02424,Laki-laki,26-35,2024-09-06,Singkawang
CUST02425,Laki-laki,36-45,2025-10-16,Cilegon
CUST02426,Perempuan,46+,2025-01-08,Kendari
CUST02427,Perempuan,36-45,2025-05-28,Tangerang Selatan
CUST02428,Perempuan,26-35,2025-10-21,Bukittinggi
CUST02429,Laki-laki,18-25,2025-05-21,Makassar
CUST02430,Perempuan,36-45,2024-11-09,Madiun
CUST02431,Perempuan,18-25,2025-06-02,Surakarta
CUST02432,Laki-laki,46+,2024-10-22,Palopo
CUST02433,Perempuan,46+,2025-12-11,Bandar Lampung
CUST02434,Laki-laki,46+,2025-11-24,Tanjungpinang
CUST02435,Perempuan,26-35,2024-07-21,Singkawang
CUST02436,Perempuan,26-35,2025-05-23,Tarakan
CUST02437,Laki-laki,36-45,2026-03-15,Parepare
CUST02438,Laki-laki,26-35,2025-07-20,Bogor
CUST02439,Perempuan,26-35,2025-05-06,Kupang
CUST02440,Laki-laki,26-35,2024-08-06,Kediri
CUST02441,Perempuan,36-45,2025-04-13,Sawahlunto
CUST02442,Perempuan,18-25,2026-03-01,Sungai Penuh
CUST02443,Perempuan,18-25,2026-01-06,Balikpapan
CUST02444,Perempuan,36-45,2024-12-31,Yogyakarta
CUST02445,Perempuan,26-35,2025-01-03,Salatiga
CUST02446,Laki-laki,18-25,2024-11-02,Singkawang
CUST02447,Perempuan,36-45,2024-09-12,Ternate
CUST02448,Perempuan,36-45,2024-10-16,Depok
CUST02449,Laki-laki,36-45,2025-08-05,Palu
CUST02450,Perempuan,36-45,2025-06-01,Banda Aceh
CUST02451,Laki-laki,26-35,2025-04-16,Sukabumi
CUST02452,Perempuan,46+,2026-02-02,Manado
CUST02453,Perempuan,18-25,2025-02-18,Bukittinggi
CUST02454,Laki-laki,46+,2025-10-15,Kota Administrasi Jakarta Selatan
CUST02455,Laki-laki,46+,2026-01-27,Banjarmasin
CUST02456,Laki-laki,26-35,2024-09-06,Pematangsiantar
CUST02457,Laki-laki,18-25,2025-03-25,Bogor
CUST02458,Perempuan,26-35,2025-03-21,Tangerang
CUST02459,Perempuan,46+,2025-05-03,Bima
CUST02460,Perempuan,36-45,2025-03-10,Palopo
CUST02461,Perempuan,36-45,2025-02-10,Bau-Bau
CUST02462,Perempuan,46+,2024-06-20,Kendari
CUST02463,Perempuan,36-45,2025-03-28,Kotamobagu
CUST02464,Laki-laki,36-45,2024-06-03,Sungai Penuh
CUST02465,Perempuan,36-45,2025-08-21,Kupang
CUST02466,Laki-laki,46+,2024-08-19,Mojokerto
CUST02467,Laki-laki,36-45,2025-05-19,Sukabumi
CUST02468,Perempuan,26-35,2026-03-11,Bandar Lampung
CUST02469,Laki-laki,18-25,2025-11-21,Bitung
CUST02470,Perempuan,26-35,2024-07-27,Palopo
CUST02471,Perempuan,18-25,2025-05-09,Kota Administrasi Jakarta Timur
CUST02472,Laki-laki,46+,2024-07-18,Sabang
CUST02473,Perempuan,36-45,2026-02-27,Bengkulu
CUST02474,Perempuan,36-45,2025-01-10,Tanjungbalai
CUST02475,Laki-laki,26-35,2025-05-03,Pematangsiantar
CUST02476,Laki-laki,46+,2026-02-23,Kota Administrasi Jakarta Timur
CUST02477,Perempuan,46+,2026-03-08,Banjarbaru
CUST02478,Laki-laki,36-45,2025-02-01,Bekasi
CUST02479,Perempuan,26-35,2025-11-20,Subulussalam
CUST02480,Laki-laki,46+,2025-09-12,Kotamobagu
CUST02481,Perempuan,26-35,2025-01-17,Bukittinggi
CUST02482,Laki-laki,36-45,2025-07-25,Ambon
CUST02483,Laki-laki,46+,2025-12-23,Sukabumi
CUST02484,Perempuan,36-45,2025-09-18,Pematangsiantar
CUST02485,Laki-laki,18-25,2025-06-08,Bandung
CUST02486,Perempuan,18-25,2025-05-30,Mataram
CUST02487,Perempuan,26-35,2025-12-13,Bandar Lampung
CUST02488,Perempuan,36-45,2024-06-10,Madiun
CUST02489,Perempuan,46+,2025-02-18,Cilegon
CUST02490,Laki-laki,26-35,2025-05-11,Sukabumi
CUST02491,Laki-laki,46+,2026-01-25,Bandung
CUST02492,Perempuan,46+,2025-09-05,Batam
CUST02493,Perempuan,18-25,2025-05-08,Tegal
CUST02494,Laki-laki,18-25,2025-12-07,Langsa
CUST02495,Laki-laki,46+,2025-07-30,Bau-Bau
CUST02496,Laki-laki,26-35,2025-09-21,Bau-Bau
CUST02497,Laki-laki,26-35,2025-05-16,Bima
CUST02498,Perempuan,36-45,2026-05-06,Magelang
CUST02499,Perempuan,18-25,2025-02-22,Meulaboh
CUST02500,Perempuan,46+,2026-03-10,Payakumbuh
CUST02501,Laki-laki,18-25,2026-04-20,Pariaman
CUST02502,Laki-laki,26-35,2025-04-25,Solok
CUST02503,Perempuan,36-45,2025-10-15,Tanjungbalai
CUST02504,Perempuan,36-45,2026-04-04,Parepare
CUST02505,Perempuan,26-35,2025-07-11,Banjarbaru
CUST02506,Laki-laki,18-25,2025-09-06,Bontang
CUST02507,Perempuan,18-25,2024-06-23,Bukittinggi
CUST02508,Laki-laki,36-45,2024-11-13,Tangerang Selatan
CUST02509,Perempuan,46+,2026-03-20,Sukabumi
CUST02510,Laki-laki,18-25,2025-04-21,Samarinda
CUST02511,Perempuan,18-25,2024-12-20,Pagaralam
CUST02512,Perempuan,36-45,2024-05-30,Kota Administrasi Jakarta Pusat
CUST02513,Laki-laki,26-35,2024-10-20,Medan
CUST02514,Laki-laki,46+,2025-01-02,Medan
CUST02515,Perempuan,46+,2026-01-04,Kota Administrasi Jakarta Utara
CUST02516,Perempuan,18-25,2026-05-11,Malang
CUST02517,Perempuan,18-25,2025-10-12,Tasikmalaya
CUST02518,Perempuan,18-25,2024-07-31,Malang
CUST02519,Laki-laki,18-25,2025-07-25,Probolinggo
CUST02520,Perempuan,18-25,2024-05-24,Tasikmalaya
CUST02521,Perempuan,36-45,2024-12-23,Surabaya
CUST02522,Perempuan,18-25,2024-08-24,Kota Administrasi Jakarta Selatan
CUST02523,Perempuan,18-25,2025-05-04,Tarakan
CUST02524,Perempuan,26-35,2024-10-26,Tidore Kepulauan
CUST02525,Perempuan,18-25,2025-10-14,Malang
CUST02526,Laki-laki,26-35,2025-03-19,Batu
CUST02527,Laki-laki,36-45,2025-03-11,Probolinggo
CUST02528,Laki-laki,26-35,2025-02-08,Tangerang
CUST02529,Perempuan,18-25,2025-01-24,Kota Administrasi Jakarta Timur
CUST02530,Laki-laki,46+,2025-02-24,Balikpapan
CUST02531,Laki-laki,46+,2024-10-29,Kota Administrasi Jakarta Pusat
CUST02532,Perempuan,36-45,2025-10-11,Medan
CUST02533,Perempuan,18-25,2025-11-30,Batam
CUST02534,Perempuan,36-45,2025-12-16,Palopo
CUST02535,Laki-laki,46+,2025-02-07,Kota Administrasi Jakarta Selatan
CUST02536,Perempuan,46+,2024-10-10,Manado
CUST02537,Laki-laki,36-45,2026-02-12,Kupang
CUST02538,Laki-laki,26-35,2024-06-15,Kota Administrasi Jakarta Barat
CUST02539,Perempuan,18-25,2025-04-11,Tanjungbalai
CUST02540,Laki-laki,18-25,2026-05-13,Bontang
CUST02541,Perempuan,18-25,2025-05-09,Palangkaraya
CUST02542,Laki-laki,46+,2024-06-13,Bau-Bau
CUST02543,Laki-laki,36-45,2026-05-13,Palangkaraya
CUST02544,Laki-laki,18-25,2026-04-08,Salatiga
CUST02545,Perempuan,18-25,2024-08-22,Blitar
CUST02546,Laki-laki,36-45,2024-07-07,Jayapura
CUST02547,Laki-laki,18-25,2025-02-19,Palu
CUST02548,Perempuan,46+,2025-02-10,Mojokerto
CUST02549,Laki-laki,36-45,2026-01-14,Kotamobagu
CUST02550,Laki-laki,18-25,2026-04-06,Metro
CUST02551,Perempuan,46+,2025-12-28,Balikpapan
CUST02552,Perempuan,46+,2026-03-15,Tomohon
CUST02553,Perempuan,26-35,2025-08-28,Purwokerto
CUST02554,Perempuan,18-25,2026-05-04,Pematangsiantar
CUST02555,Laki-laki,36-45,2024-10-23,Cirebon
CUST02556,Laki-laki,46+,2025-10-08,Singkawang
CUST02557,Laki-laki,46+,2025-09-03,Padangpanjang
CUST02558,Laki-laki,26-35,2024-11-03,Banjarmasin
CUST02559,Laki-laki,18-25,2026-02-07,Batam
CUST02560,Perempuan,26-35,2024-08-20,Samarinda
CUST02561,Perempuan,26-35,2025-10-03,Solok
CUST02562,Perempuan,26-35,2024-10-18,Kota Administrasi Jakarta Pusat
CUST02563,Perempuan,36-45,2025-07-12,Blitar
CUST02564,Perempuan,18-25,2025-09-26,Sorong
CUST02565,Perempuan,26-35,2025-04-12,Cirebon
CUST02566,Perempuan,26-35,2024-11-07,Tanjungbalai
CUST02567,Laki-laki,18-25,2025-09-04,Palembang
CUST02568,Perempuan,46+,2025-08-23,Bandung
CUST02569,Perempuan,26-35,2025-02-18,Sungai Penuh
CUST02570,Laki-laki,36-45,2026-01-25,Kota Administrasi Jakarta Barat
CUST02571,Laki-laki,46+,2025-03-13,Madiun
CUST02572,Laki-laki,46+,2024-11-24,Pontianak
CUST02573,Laki-laki,46+,2026-04-25,Kotamobagu
CUST02574,Perempuan,18-25,2026-04-01,Tidore Kepulauan
CUST02575,Laki-laki,46+,2026-04-18,Padang
CUST02576,Laki-laki,26-35,2025-01-29,Makassar
CUST02577,Laki-laki,18-25,2025-11-28,Pekanbaru
CUST02578,Laki-laki,26-35,2024-12-07,Depok
CUST02579,Perempuan,46+,2025-12-27,Palopo
CUST02580,Perempuan,46+,2026-05-01,Tasikmalaya
CUST02581,Laki-laki,18-25,2025-02-21,Palangkaraya
CUST02582,Perempuan,36-45,2025-12-16,Tangerang
CUST02583,Perempuan,36-45,2025-01-28,Sibolga
CUST02584,Laki-laki,26-35,2025-11-12,Blitar
CUST02585,Perempuan,46+,2025-07-06,Jayapura
CUST02586,Perempuan,18-25,2025-08-04,Solok
CUST02587,Perempuan,18-25,2025-07-24,Tebingtinggi
CUST02588,Perempuan,26-35,2026-02-05,Sorong
CUST02589,Perempuan,18-25,2026-03-09,Kota Administrasi Jakarta Utara
CUST02590,Laki-laki,26-35,2026-04-09,Solok
CUST02591,Perempuan,36-45,2026-04-30,Tanjungpinang
CUST02592,Laki-laki,26-35,2025-03-27,Padangpanjang
CUST02593,Laki-laki,36-45,2024-08-06,Pasuruan
CUST02594,Perempuan,18-25,2024-07-30,Tasikmalaya
CUST02595,Laki-laki,36-45,2024-10-05,Manado
CUST02596,Laki-laki,36-45,2026-03-07,Pariaman
CUST02597,Laki-laki,18-25,2025-11-02,Binjai
CUST02598,Laki-laki,18-25,2024-09-08,Pekalongan
CUST02599,Laki-laki,18-25,2025-07-20,Parepare
CUST02600,Perempuan,18-25,2025-03-01,Prabumulih
CUST02601,Laki-laki,36-45,2024-06-17,Palopo
CUST02602,Laki-laki,26-35,2025-08-09,Kupang
CUST02603,Perempuan,46+,2025-02-27,Bekasi
CUST02604,Laki-laki,46+,2025-06-18,Denpasar
CUST02605,Perempuan,26-35,2024-07-31,Jambi
CUST02606,Perempuan,26-35,2025-10-19,Cimahi
CUST02607,Laki-laki,18-25,2025-12-05,Tanjungbalai
CUST02608,Laki-laki,46+,2024-06-12,Surabaya
CUST02609,Perempuan,26-35,2025-03-28,Surabaya
CUST02610,Perempuan,26-35,2024-06-07,Tanjungbalai
CUST02611,Perempuan,36-45,2024-10-09,Bontang
CUST02612,Laki-laki,46+,2024-07-26,Surakarta
CUST02613,Laki-laki,36-45,2024-11-04,Tangerang Selatan
CUST02614,Laki-laki,18-25,2025-03-22,Bengkulu
CUST02615,Perempuan,18-25,2026-03-16,Pekanbaru
CUST02616,Laki-laki,18-25,2026-02-24,Pematangsiantar
CUST02617,Perempuan,36-45,2025-04-09,Madiun
CUST02618,Perempuan,26-35,2026-05-18,Balikpapan
CUST02619,Perempuan,46+,2024-07-16,Probolinggo
CUST02620,Perempuan,18-25,2026-01-04,Lhokseumawe
CUST02621,Laki-laki,36-45,2026-01-24,Singkawang
CUST02622,Laki-laki,46+,2025-11-27,Tebingtinggi
CUST02623,Laki-laki,26-35,2025-10-19,Balikpapan
