time_id,date,month,quarter,year,hour
T2023031816,2023-03-18,3,1,2023,16
T2023031817,2023-03-18,3,1,2023,17
T2023031818,2023-03-18,3,1,2023,18
T2023031819,2023-03-18,3,1,2023,19
T2023031820,2023-03-18,3,1,2023,20
T2023031821,2023-03-18,3,1,2023,21
T2023031822,2023-03-18,3,1,2023,22
T2023031823,2023-03-18,3,1,2023,23
T2023031900,2023-03-19,3,1,2023,0
T2023031901,2023-03-19,3,1,2023,1
T2023031902,2023-03-19,3,1,2023,2
T2023031903,2023-03-19,3,1,2023,3
T2023031904,2023-03-19,3,1,2023,4
T2023031905,2023-03-19,3,1,2023,5
T2023031906,2023-03-19,3,1,2023,6
T2023031907,2023-03-19,3,1,2023,7
T2023031908,2023-03-19,3,1,2023,8
T2023031909,2023-03-19,3,1,2023,9
T2023031910,2023-03-19,3,1,2023,10
T2023031911,2023-03-19,3,1,2023,11
T2023031912,2023-03-19,3,1,2023,12
T2023031913,2023-03-19,3,1,2023,13
T2023031914,2023-03-19,3,1,2023,14
T2023031915,2023-03-19,3,1,2023,15
T2023031916,2023-03-19,3,1,2023,16
T2023031917,2023-03-19,3,1,2023,17
T2023031918,2023-03-19,3,1,2023,18
T2023031919,2023-03-19,3,1,2023,19
T2023031920,2023-03-19,3,1,2023,20
T2023031921,2023-03-19,3,1,2023,21
T2023031922,2023-03-19,3,1,2023,22
T2023031923,2023-03-19,3,1,2023,23
T2023032000,2023-03-20,3,1,2023,0
T2023032001,2023-03-20,3,1,2023,1
T2023032002,2023-03-20,3,1,2023,2
T2023032003,2023-03-20,3,1,2023,3
T2023032004,2023-03-20,3,1,2023,4
T2023032005,2023-03-20,3,1,2023,5
T2023032006,2023-03-20,3,1,2023,6
T2023032007,2023-03-20,3,1,2023,7
T2023032008,2023-03-20,3,1,2023,8
T2023032009,2023-03-20,3,1,2023,9
T2023032010,2023-03-20,3,1,2023,10
T2023032011,2023-03-20,3,1,2023,11
T2023032012,2023-03-20,3,1,2023,12
T2023032013,2023-03-20,3,1,2023,13
T2023032014,2023-03-20,3,1,2023,14
T2023032015,2023-03-20,3,1,2023,15
T2023032016,2023-03-20,3,1,2023,16
T2023032017,2023-03-20,3,1,2023,17
T2023032018,2023-03-20,3,1,2023,18
T2023032019,2023-03-20,3,1,2023,19
T2023032020,2023-03-20,3,1,2023,20
T2023032021,2023-03-20,3,1,2023,21
T2023032022,2023-03-20,3,1,2023,22
T2023032023,2023-03-20,3,1,2023,23
T2023032100,2023-03-21,3,1,2023,0
T2023032101,2023-03-21,3,1,2023,1
T2023032102,2023-03-21,3,1,2023,2
T2023032103,2023-03-21,3,1,2023,3
T2023032104,2023-03-21,3,1,2023,4
T2023032105,2023-03-21,3,1,2023,5
T2023032106,2023-03-21,3,1,2023,6
T2023032107,2023-03-21,3,1,2023,7
T2023032108,2023-03-21,3,1,2023,8
T2023032109,2023-03-21,3,1,2023,9
T2023032110,2023-03-21,3,1,2023,10
T2023032111,2023-03-21,3,1,2023,11
T2023032112,2023-03-21,3,1,2023,12
T2023032113,2023-03-21,3,1,2023,13
T2023032114,2023-03-21,3,1,2023,14
T2023032115,2023-03-21,3,1,2023,15
T2023032116,2023-03-21,3,1,2023,16
T2023032117,2023-03-21,3,1,2023,17
T2023032118,2023-03-21,3,1,2023,18
T2023032119,2023-03-21,3,1,2023,19
T2023032120,2023-03-21,3,1,2023,20
T2023032121,2023-03-21,3,1,2023,21
T2023032122,2023-03-21,3,1,2023,22
T2023032123,2023-03-21,3,1,2023,23
T2023032200,2023-03-22,3,1,2023,0
T2023032201,2023-03-22,3,1,2023,1
T2023032202,2023-03-22,3,1,2023,2
T2023032203,2023-03-22,3,1,2023,3
T2023032204,2023-03-22,3,1,2023,4
T2023032205,2023-03-22,3,1,2023,5
T2023032206,2023-03-22,3,1,2023,6
T2023032207,2023-03-22,3,1,2023,7
T2023032208,2023-03-22,3,1,2023,8
T2023032209,2023-03-22,3,1,2023,9
T2023032210,2023-03-22,3,1,2023,10
T2023032211,2023-03-22,3,1,2023,11
T2023032212,2023-03-22,3,1,2023,12
T2023032213,2023-03-22,3,1,2023,13
T2023032214,2023-03-22,3,1,2023,14
T2023032215,2023-03-22,3,1,2023,15
T2023032216,2023-03-22,3,1,2023,16
T2023032217,2023-03-22,3,1,2023,17
T2023032218,2023-03-22,3,1,2023,18
T2023032219,2023-03-22,3,1,2023,19
T2023032220,2023-03-22,3,1,2023,20
T2023032221,2023-03-22,3,1,2023,21
T2023032222,2023-03-22,3,1,2023,22
T2023032223,2023-03-22,3,1,2023,23
T2023032300,2023-03-23,3,1,2023,0
T2023032301,2023-03-23,3,1,2023,1
T2023032302,2023-03-23,3,1,2023,2
T2023032303,2023-03-23,3,1,2023,3
T2023032304,2023-03-23,3,1,2023,4
T2023032305,2023-03-23,3,1,2023,5
T2023032306,2023-03-23,3,1,2023,6
T2023032307,2023-03-23,3,1,2023,7
T2023032308,2023-03-23,3,1,2023,8
T2023032309,2023-03-23,3,1,2023,9
T2023032310,2023-03-23,3,1,2023,10
T2023032311,2023-03-23,3,1,2023,11
T2023032312,2023-03-23,3,1,2023,12
T2023032313,2023-03-23,3,1,2023,13
T2023032314,2023-03-23,3,1,2023,14
T2023032315,2023-03-23,3,1,2023,15
T2023032316,2023-03-23,3,1,2023,16
T2023032317,2023-03-23,3,1,2023,17
T2023032318,2023-03-23,3,1,2023,18
T2023032319,2023-03-23,3,1,2023,19
T2023032320,2023-03-23,3,1,2023,20
T2023032321,2023-03-23,3,1,2023,21
T2023032322,2023-03-23,3,1,2023,22
T2023032323,2023-03-23,3,1,2023,23
T2023032400,2023-03-24,3,1,2023,0
T2023032401,2023-03-24,3,1,2023,1
T2023032402,2023-03-24,3,1,2023,2
T2023032403,2023-03-24,3,1,2023,3
T2023032404,2023-03-24,3,1,2023,4
T2023032405,2023-03-24,3,1,2023,5
T2023032406,2023-03-24,3,1,2023,6
T2023032407,2023-03-24,3,1,2023,7
T2023032408,2023-03-24,3,1,2023,8
T2023032409,2023-03-24,3,1,2023,9
T2023032410,2023-03-24,3,1,2023,10
T2023032411,2023-03-24,3,1,2023,11
T2023032412,2023-03-24,3,1,2023,12
T2023032413,2023-03-24,3,1,2023,13
T2023032414,2023-03-24,3,1,2023,14
T2023032415,2023-03-24,3,1,2023,15
T2023032416,2023-03-24,3,1,2023,16
T2023032417,2023-03-24,3,1,2023,17
T2023032418,2023-03-24,3,1,2023,18
T2023032419,2023-03-24,3,1,2023,19
T2023032420,2023-03-24,3,1,2023,20
T2023032421,2023-03-24,3,1,2023,21
T2023032422,2023-03-24,3,1,2023,22
T2023032423,2023-03-24,3,1,2023,23
T2023032500,2023-03-25,3,1,2023,0
T2023032501,2023-03-25,3,1,2023,1
T2023032502,2023-03-25,3,1,2023,2
T2023032503,2023-03-25,3,1,2023,3
T2023032504,2023-03-25,3,1,2023,4
T2023032505,2023-03-25,3,1,2023,5
T2023032506,2023-03-25,3,1,2023,6
T2023032507,2023-03-25,3,1,2023,7
T2023032508,2023-03-25,3,1,2023,8
T2023032509,2023-03-25,3,1,2023,9
T2023032510,2023-03-25,3,1,2023,10
T2023032511,2023-03-25,3,1,2023,11
T2023032512,2023-03-25,3,1,2023,12
T2023032513,2023-03-25,3,1,2023,13
T2023032514,2023-03-25,3,1,2023,14
T2023032515,2023-03-25,3,1,2023,15
T2023032516,2023-03-25,3,1,2023,16
T2023032517,2023-03-25,3,1,2023,17
T2023032518,2023-03-25,3,1,2023,18
T2023032519,2023-03-25,3,1,2023,19
T2023032520,2023-03-25,3,1,2023,20
T2023032521,2023-03-25,3,1,2023,21
T2023032522,2023-03-25,3,1,2023,22
T2023032523,2023-03-25,3,1,2023,23
T2023032600,2023-03-26,3,1,2023,0
T2023032601,2023-03-26,3,1,2023,1
T2023032602,2023-03-26,3,1,2023,2
T2023032603,2023-03-26,3,1,2023,3
T2023032604,2023-03-26,3,1,2023,4
T2023032605,2023-03-26,3,1,2023,5
T2023032606,2023-03-26,3,1,2023,6
T2023032607,2023-03-26,3,1,2023,7
T2023032608,2023-03-26,3,1,2023,8
T2023032609,2023-03-26,3,1,2023,9
T2023032610,2023-03-26,3,1,2023,10
T2023032611,2023-03-26,3,1,2023,11
T2023032612,2023-03-26,3,1,2023,12
T2023032613,2023-03-26,3,1,2023,13
T2023032614,2023-03-26,3,1,2023,14
T2023032615,2023-03-26,3,1,2023,15
T2023032616,2023-03-26,3,1,2023,16
T2023032617,2023-03-26,3,1,2023,17
T2023032618,2023-03-26,3,1,2023,18
T2023032619,2023-03-26,3,1,2023,19
T2023032620,2023-03-26,3,1,2023,20
T2023032621,2023-03-26,3,1,2023,21
T2023032622,2023-03-26,3,1,2023,22
T2023032623,2023-03-26,3,1,2023,23
T2023032700,2023-03-27,3,1,2023,0
T2023032701,2023-03-27,3,1,2023,1
T2023032702,2023-03-27,3,1,2023,2
T2023032703,2023-03-27,3,1,2023,3
T2023032704,2023-03-27,3,1,2023,4
T2023032705,2023-03-27,3,1,2023,5
T2023032706,2023-03-27,3,1,2023,6
T2023032707,2023-03-27,3,1,2023,7
T2023032708,2023-03-27,3,1,2023,8
T2023032709,2023-03-27,3,1,2023,9
T2023032710,2023-03-27,3,1,2023,10
T2023032711,2023-03-27,3,1,2023,11
T2023032712,2023-03-27,3,1,2023,12
T2023032713,2023-03-27,3,1,2023,13
T2023032714,2023-03-27,3,1,2023,14
T2023032715,2023-03-27,3,1,2023,15
T2023032716,2023-03-27,3,1,2023,16
T2023032717,2023-03-27,3,1,2023,17
T2023032718,2023-03-27,3,1,2023,18
T2023032719,2023-03-27,3,1,2023,19
T2023032720,2023-03-27,3,1,2023,20
T2023032721,2023-03-27,3,1,2023,21
T2023032722,2023-03-27,3,1,2023,22
T2023032723,2023-03-27,3,1,2023,23
T2023032800,2023-03-28,3,1,2023,0
T2023032801,2023-03-28,3,1,2023,1
T2023032802,2023-03-28,3,1,2023,2
T2023032803,2023-03-28,3,1,2023,3
T2023032804,2023-03-28,3,1,2023,4
T2023032805,2023-03-28,3,1,2023,5
T2023032806,2023-03-28,3,1,2023,6
T2023032807,2023-03-28,3,1,2023,7
T2023032808,2023-03-28,3,1,2023,8
T2023032809,2023-03-28,3,1,2023,9
T2023032810,2023-03-28,3,1,2023,10
T2023032811,2023-03-28,3,1,2023,11
T2023032812,2023-03-28,3,1,2023,12
T2023032813,2023-03-28,3,1,2023,13
T2023032814,2023-03-28,3,1,2023,14
T2023032815,2023-03-28,3,1,2023,15
T2023032816,2023-03-28,3,1,2023,16
T2023032817,2023-03-28,3,1,2023,17
T2023032818,2023-03-28,3,1,2023,18
T2023032819,2023-03-28,3,1,2023,19
T2023032820,2023-03-28,3,1,2023,20
T2023032821,2023-03-28,3,1,2023,21
T2023032822,2023-03-28,3,1,2023,22
T2023032823,2023-03-28,3,1,2023,23
T2023032900,2023-03-29,3,1,2023,0
T2023032901,2023-03-29,3,1,2023,1
T2023032902,2023-03-29,3,1,2023,2
T2023032903,2023-03-29,3,1,2023,3
T2023032904,2023-03-29,3,1,2023,4
T2023032905,2023-03-29,3,1,2023,5
T2023032906,2023-03-29,3,1,2023,6
T2023032907,2023-03-29,3,1,2023,7
T2023032908,2023-03-29,3,1,2023,8
T2023032909,2023-03-29,3,1,2023,9
T2023032910,2023-03-29,3,1,2023,10
T2023032911,2023-03-29,3,1,2023,11
T2023032912,2023-03-29,3,1,2023,12
T2023032913,2023-03-29,3,1,2023,13
T2023032914,2023-03-29,3,1,2023,14
T2023032915,2023-03-29,3,1,2023,15
T2023032916,2023-03-29,3,1,2023,16
T2023032917,2023-03-29,3,1,2023,17
T2023032918,2023-03-29,3,1,2023,18
T2023032919,2023-03-29,3,1,2023,19
T2023032920,2023-03-29,3,1,2023,20
T2023032921,2023-03-29,3,1,2023,21
T2023032922,2023-03-29,3,1,2023,22
T2023032923,2023-03-29,3,1,2023,23
T2023033000,2023-03-30,3,1,2023,0
T2023033001,2023-03-30,3,1,2023,1
T2023033002,2023-03-30,3,1,2023,2
T2023033003,2023-03-30,3,1,2023,3
T2023033004,2023-03-30,3,1,2023,4
T2023033005,2023-03-30,3,1,2023,5
T2023033006,2023-03-30,3,1,2023,6
T2023033007,2023-03-30,3,1,2023,7
T2023033008,2023-03-30,3,1,2023,8
T2023033009,2023-03-30,3,1,2023,9
T2023033010,2023-03-30,3,1,2023,10
T2023033011,2023-03-30,3,1,2023,11
T2023033012,2023-03-30,3,1,2023,12
T2023033013,2023-03-30,3,1,2023,13
T2023033014,2023-03-30,3,1,2023,14
T2023033015,2023-03-30,3,1,2023,15
T2023033016,2023-03-30,3,1,2023,16
T2023033017,2023-03-30,3,1,2023,17
T2023033018,2023-03-30,3,1,2023,18
T2023033019,2023-03-30,3,1,2023,19
T2023033020,2023-03-30,3,1,2023,20
T2023033021,2023-03-30,3,1,2023,21
T2023033022,2023-03-30,3,1,2023,22
T2023033023,2023-03-30,3,1,2023,23
T2023033100,2023-03-31,3,1,2023,0
T2023033101,2023-03-31,3,1,2023,1
T2023033102,2023-03-31,3,1,2023,2
T2023033103,2023-03-31,3,1,2023,3
T2023033104,2023-03-31,3,1,2023,4
T2023033105,2023-03-31,3,1,2023,5
T2023033106,2023-03-31,3,1,2023,6
T2023033107,2023-03-31,3,1,2023,7
T2023033108,2023-03-31,3,1,2023,8
T2023033109,2023-03-31,3,1,2023,9
T2023033110,2023-03-31,3,1,2023,10
T2023033111,2023-03-31,3,1,2023,11
T2023033112,2023-03-31,3,1,2023,12
T2023033113,2023-03-31,3,1,2023,13
T2023033114,2023-03-31,3,1,2023,14
T2023033115,2023-03-31,3,1,2023,15
T2023033116,2023-03-31,3,1,2023,16
T2023033117,2023-03-31,3,1,2023,17
T2023033118,2023-03-31,3,1,2023,18
T2023033119,2023-03-31,3,1,2023,19
T2023033120,2023-03-31,3,1,2023,20
T2023033121,2023-03-31,3,1,2023,21
T2023033122,2023-03-31,3,1,2023,22
T2023033123,2023-03-31,3,1,2023,23
T2023040100,2023-04-01,4,2,2023,0
T2023040101,2023-04-01,4,2,2023,1
T2023040102,2023-04-01,4,2,2023,2
T2023040103,2023-04-01,4,2,2023,3
T2023040104,2023-04-01,4,2,2023,4
T2023040105,2023-04-01,4,2,2023,5
T2023040106,2023-04-01,4,2,2023,6
T2023040107,2023-04-01,4,2,2023,7
T2023040108,2023-04-01,4,2,2023,8
T2023040109,2023-04-01,4,2,2023,9
T2023040110,2023-04-01,4,2,2023,10
T2023040111,2023-04-01,4,2,2023,11
T2023040112,2023-04-01,4,2,2023,12
T2023040113,2023-04-01,4,2,2023,13
T2023040114,2023-04-01,4,2,2023,14
T2023040115,2023-04-01,4,2,2023,15
T2023040116,2023-04-01,4,2,2023,16
T2023040117,2023-04-01,4,2,2023,17
T2023040118,2023-04-01,4,2,2023,18
T2023040119,2023-04-01,4,2,2023,19
T2023040120,2023-04-01,4,2,2023,20
T2023040121,2023-04-01,4,2,2023,21
T2023040122,2023-04-01,4,2,2023,22
T2023040123,2023-04-01,4,2,2023,23
T2023040200,2023-04-02,4,2,2023,0
T2023040201,2023-04-02,4,2,2023,1
T2023040202,2023-04-02,4,2,2023,2
T2023040203,2023-04-02,4,2,2023,3
T2023040204,2023-04-02,4,2,2023,4
T2023040205,2023-04-02,4,2,2023,5
T2023040206,2023-04-02,4,2,2023,6
T2023040207,2023-04-02,4,2,2023,7
T2023040208,2023-04-02,4,2,2023,8
T2023040209,2023-04-02,4,2,2023,9
T2023040210,2023-04-02,4,2,2023,10
T2023040211,2023-04-02,4,2,2023,11
T2023040212,2023-04-02,4,2,2023,12
T2023040213,2023-04-02,4,2,2023,13
T2023040214,2023-04-02,4,2,2023,14
T2023040215,2023-04-02,4,2,2023,15
T2023040216,2023-04-02,4,2,2023,16
T2023040217,2023-04-02,4,2,2023,17
T2023040218,2023-04-02,4,2,2023,18
T2023040219,2023-04-02,4,2,2023,19
T2023040220,2023-04-02,4,2,2023,20
T2023040221,2023-04-02,4,2,2023,21
T2023040222,2023-04-02,4,2,2023,22
T2023040223,2023-04-02,4,2,2023,23
T2023040300,2023-04-03,4,2,2023,0
T2023040301,2023-04-03,4,2,2023,1
T2023040302,2023-04-03,4,2,2023,2
T2023040303,2023-04-03,4,2,2023,3
T2023040304,2023-04-03,4,2,2023,4
T2023040305,2023-04-03,4,2,2023,5
T2023040306,2023-04-03,4,2,2023,6
T2023040307,2023-04-03,4,2,2023,7
T2023040308,2023-04-03,4,2,2023,8
T2023040309,2023-04-03,4,2,2023,9
T2023040310,2023-04-03,4,2,2023,10
T2023040311,2023-04-03,4,2,2023,11
T2023040312,2023-04-03,4,2,2023,12
T2023040313,2023-04-03,4,2,2023,13
T2023040314,2023-04-03,4,2,2023,14
T2023040315,2023-04-03,4,2,2023,15
T2023040316,2023-04-03,4,2,2023,16
T2023040317,2023-04-03,4,2,2023,17
T2023040318,2023-04-03,4,2,2023,18
T2023040319,2023-04-03,4,2,2023,19
T2023040320,2023-04-03,4,2,2023,20
T2023040321,2023-04-03,4,2,2023,21
T2023040322,2023-04-03,4,2,2023,22
T2023040323,2023-04-03,4,2,2023,23
T2023040400,2023-04-04,4,2,2023,0
T2023040401,2023-04-04,4,2,2023,1
T2023040402,2023-04-04,4,2,2023,2
T2023040403,2023-04-04,4,2,2023,3
T2023040404,2023-04-04,4,2,2023,4
T2023040405,2023-04-04,4,2,2023,5
T2023040406,2023-04-04,4,2,2023,6
T2023040407,2023-04-04,4,2,2023,7
T2023040408,2023-04-04,4,2,2023,8
T2023040409,2023-04-04,4,2,2023,9
T2023040410,2023-04-04,4,2,2023,10
T2023040411,2023-04-04,4,2,2023,11
T2023040412,2023-04-04,4,2,2023,12
T2023040413,2023-04-04,4,2,2023,13
T2023040414,2023-04-04,4,2,2023,14
T2023040415,2023-04-04,4,2,2023,15
T2023040416,2023-04-04,4,2,2023,16
T2023040417,2023-04-04,4,2,2023,17
T2023040418,2023-04-04,4,2,2023,18
T2023040419,2023-04-04,4,2,2023,19
T2023040420,2023-04-04,4,2,2023,20
T2023040421,2023-04-04,4,2,2023,21
T2023040422,2023-04-04,4,2,2023,22
T2023040423,2023-04-04,4,2,2023,23
T2023040500,2023-04-05,4,2,2023,0
T2023040501,2023-04-05,4,2,2023,1
T2023040502,2023-04-05,4,2,2023,2
T2023040503,2023-04-05,4,2,2023,3
T2023040504,2023-04-05,4,2,2023,4
T2023040505,2023-04-05,4,2,2023,5
T2023040506,2023-04-05,4,2,2023,6
T2023040507,2023-04-05,4,2,2023,7
T2023040508,2023-04-05,4,2,2023,8
T2023040509,2023-04-05,4,2,2023,9
T2023040510,2023-04-05,4,2,2023,10
T2023040511,2023-04-05,4,2,2023,11
T2023040512,2023-04-05,4,2,2023,12
T2023040513,2023-04-05,4,2,2023,13
T2023040514,2023-04-05,4,2,2023,14
T2023040515,2023-04-05,4,2,2023,15
T2023040516,2023-04-05,4,2,2023,16
T2023040517,2023-04-05,4,2,2023,17
T2023040518,2023-04-05,4,2,2023,18
T2023040519,2023-04-05,4,2,2023,19
T2023040520,2023-04-05,4,2,2023,20
T2023040521,2023-04-05,4,2,2023,21
T2023040522,2023-04-05,4,2,2023,22
T2023040523,2023-04-05,4,2,2023,23
T2023040600,2023-04-06,4,2,2023,0
T2023040601,2023-04-06,4,2,2023,1
T2023040602,2023-04-06,4,2,2023,2
T2023040603,2023-04-06,4,2,2023,3
T2023040604,2023-04-06,4,2,2023,4
T2023040605,2023-04-06,4,2,2023,5
T2023040606,2023-04-06,4,2,2023,6
T2023040607,2023-04-06,4,2,2023,7
T2023040608,2023-04-06,4,2,2023,8
T2023040609,2023-04-06,4,2,2023,9
T2023040610,2023-04-06,4,2,2023,10
T2023040611,2023-04-06,4,2,2023,11
T2023040612,2023-04-06,4,2,2023,12
T2023040613,2023-04-06,4,2,2023,13
T2023040614,2023-04-06,4,2,2023,14
T2023040615,2023-04-06,4,2,2023,15
T2023040616,2023-04-06,4,2,2023,16
T2023040617,2023-04-06,4,2,2023,17
T2023040618,2023-04-06,4,2,2023,18
T2023040619,2023-04-06,4,2,2023,19
T2023040620,2023-04-06,4,2,2023,20
T2023040621,2023-04-06,4,2,2023,21
T2023040622,2023-04-06,4,2,2023,22
T2023040623,2023-04-06,4,2,2023,23
T2023040700,2023-04-07,4,2,2023,0
T2023040701,2023-04-07,4,2,2023,1
T2023040702,2023-04-07,4,2,2023,2
T2023040703,2023-04-07,4,2,2023,3
T2023040704,2023-04-07,4,2,2023,4
T2023040705,2023-04-07,4,2,2023,5
T2023040706,2023-04-07,4,2,2023,6
T2023040707,2023-04-07,4,2,2023,7
T2023040708,2023-04-07,4,2,2023,8
T2023040709,2023-04-07,4,2,2023,9
T2023040710,2023-04-07,4,2,2023,10
T2023040711,2023-04-07,4,2,2023,11
T2023040712,2023-04-07,4,2,2023,12
T2023040713,2023-04-07,4,2,2023,13
T2023040714,2023-04-07,4,2,2023,14
T2023040715,2023-04-07,4,2,2023,15
T2023040716,2023-04-07,4,2,2023,16
T2023040717,2023-04-07,4,2,2023,17
T2023040718,2023-04-07,4,2,2023,18
T2023040719,2023-04-07,4,2,2023,19
T2023040720,2023-04-07,4,2,2023,20
T2023040721,2023-04-07,4,2,2023,21
T2023040722,2023-04-07,4,2,2023,22
T2023040723,2023-04-07,4,2,2023,23
T2023040800,2023-04-08,4,2,2023,0
T2023040801,2023-04-08,4,2,2023,1
T2023040802,2023-04-08,4,2,2023,2
T2023040803,2023-04-08,4,2,2023,3
T2023040804,2023-04-08,4,2,2023,4
T2023040805,2023-04-08,4,2,2023,5
T2023040806,2023-04-08,4,2,2023,6
T2023040807,2023-04-08,4,2,2023,7
T2023040808,2023-04-08,4,2,2023,8
T2023040809,2023-04-08,4,2,2023,9
T2023040810,2023-04-08,4,2,2023,10
T2023040811,2023-04-08,4,2,2023,11
T2023040812,2023-04-08,4,2,2023,12
T2023040813,2023-04-08,4,2,2023,13
T2023040814,2023-04-08,4,2,2023,14
T2023040815,2023-04-08,4,2,2023,15
T2023040816,2023-04-08,4,2,2023,16
T2023040817,2023-04-08,4,2,2023,17
T2023040818,2023-04-08,4,2,2023,18
T2023040819,2023-04-08,4,2,2023,19
T2023040820,2023-04-08,4,2,2023,20
T2023040821,2023-04-08,4,2,2023,21
T2023040822,2023-04-08,4,2,2023,22
T2023040823,2023-04-08,4,2,2023,23
T2023040900,2023-04-09,4,2,2023,0
T2023040901,2023-04-09,4,2,2023,1
T2023040902,2023-04-09,4,2,2023,2
T2023040903,2023-04-09,4,2,2023,3
T2023040904,2023-04-09,4,2,2023,4
T2023040905,2023-04-09,4,2,2023,5
T2023040906,2023-04-09,4,2,2023,6
T2023040907,2023-04-09,4,2,2023,7
T2023040908,2023-04-09,4,2,2023,8
T2023040909,2023-04-09,4,2,2023,9
T2023040910,2023-04-09,4,2,2023,10
T2023040911,2023-04-09,4,2,2023,11
T2023040912,2023-04-09,4,2,2023,12
T2023040913,2023-04-09,4,2,2023,13
T2023040914,2023-04-09,4,2,2023,14
T2023040915,2023-04-09,4,2,2023,15
T2023040916,2023-04-09,4,2,2023,16
T2023040917,2023-04-09,4,2,2023,17
T2023040918,2023-04-09,4,2,2023,18
T2023040919,2023-04-09,4,2,2023,19
T2023040920,2023-04-09,4,2,2023,20
T2023040921,2023-04-09,4,2,2023,21
T2023040922,2023-04-09,4,2,2023,22
T2023040923,2023-04-09,4,2,2023,23
T2023041000,2023-04-10,4,2,2023,0
T2023041001,2023-04-10,4,2,2023,1
T2023041002,2023-04-10,4,2,2023,2
T2023041003,2023-04-10,4,2,2023,3
T2023041004,2023-04-10,4,2,2023,4
T2023041005,2023-04-10,4,2,2023,5
T2023041006,2023-04-10,4,2,2023,6
T2023041007,2023-04-10,4,2,2023,7
T2023041008,2023-04-10,4,2,2023,8
T2023041009,2023-04-10,4,2,2023,9
T2023041010,2023-04-10,4,2,2023,10
T2023041011,2023-04-10,4,2,2023,11
T2023041012,2023-04-10,4,2,2023,12
T2023041013,2023-04-10,4,2,2023,13
T2023041014,2023-04-10,4,2,2023,14
T2023041015,2023-04-10,4,2,2023,15
T2023041016,2023-04-10,4,2,2023,16
T2023041017,2023-04-10,4,2,2023,17
T2023041018,2023-04-10,4,2,2023,18
T2023041019,2023-04-10,4,2,2023,19
T2023041020,2023-04-10,4,2,2023,20
T2023041021,2023-04-10,4,2,2023,21
T2023041022,2023-04-10,4,2,2023,22
T2023041023,2023-04-10,4,2,2023,23
T2023041100,2023-04-11,4,2,2023,0
T2023041101,2023-04-11,4,2,2023,1
T2023041102,2023-04-11,4,2,2023,2
T2023041103,2023-04-11,4,2,2023,3
T2023041104,2023-04-11,4,2,2023,4
T2023041105,2023-04-11,4,2,2023,5
T2023041106,2023-04-11,4,2,2023,6
T2023041107,2023-04-11,4,2,2023,7
T2023041108,2023-04-11,4,2,2023,8
T2023041109,2023-04-11,4,2,2023,9
T2023041110,2023-04-11,4,2,2023,10
T2023041111,2023-04-11,4,2,2023,11
T2023041112,2023-04-11,4,2,2023,12
T2023041113,2023-04-11,4,2,2023,13
T2023041114,2023-04-11,4,2,2023,14
T2023041115,2023-04-11,4,2,2023,15
T2023041116,2023-04-11,4,2,2023,16
T2023041117,2023-04-11,4,2,2023,17
T2023041118,2023-04-11,4,2,2023,18
T2023041119,2023-04-11,4,2,2023,19
T2023041120,2023-04-11,4,2,2023,20
T2023041121,2023-04-11,4,2,2023,21
T2023041122,2023-04-11,4,2,2023,22
T2023041123,2023-04-11,4,2,2023,23
T2023041200,2023-04-12,4,2,2023,0
T2023041201,2023-04-12,4,2,2023,1
T2023041202,2023-04-12,4,2,2023,2
T2023041203,2023-04-12,4,2,2023,3
T2023041204,2023-04-12,4,2,2023,4
T2023041205,2023-04-12,4,2,2023,5
T2023041206,2023-04-12,4,2,2023,6
T2023041207,2023-04-12,4,2,2023,7
T2023041208,2023-04-12,4,2,2023,8
T2023041209,2023-04-12,4,2,2023,9
T2023041210,2023-04-12,4,2,2023,10
T2023041211,2023-04-12,4,2,2023,11
T2023041212,2023-04-12,4,2,2023,12
T2023041213,2023-04-12,4,2,2023,13
T2023041214,2023-04-12,4,2,2023,14
T2023041215,2023-04-12,4,2,2023,15
T2023041216,2023-04-12,4,2,2023,16
T2023041217,2023-04-12,4,2,2023,17
T2023041218,2023-04-12,4,2,2023,18
T2023041219,2023-04-12,4,2,2023,19
T2023041220,2023-04-12,4,2,2023,20
T2023041221,2023-04-12,4,2,2023,21
T2023041222,2023-04-12,4,2,2023,22
T2023041223,2023-04-12,4,2,2023,23
T2023041300,2023-04-13,4,2,2023,0
T2023041301,2023-04-13,4,2,2023,1
T2023041302,2023-04-13,4,2,2023,2
T2023041303,2023-04-13,4,2,2023,3
T2023041304,2023-04-13,4,2,2023,4
T2023041305,2023-04-13,4,2,2023,5
T2023041306,2023-04-13,4,2,2023,6
T2023041307,2023-04-13,4,2,2023,7
T2023041308,2023-04-13,4,2,2023,8
T2023041309,2023-04-13,4,2,2023,9
T2023041310,2023-04-13,4,2,2023,10
T2023041311,2023-04-13,4,2,2023,11
T2023041312,2023-04-13,4,2,2023,12
T2023041313,2023-04-13,4,2,2023,13
T2023041314,2023-04-13,4,2,2023,14
T2023041315,2023-04-13,4,2,2023,15
T2023041316,2023-04-13,4,2,2023,16
T2023041317,2023-04-13,4,2,2023,17
T2023041318,2023-04-13,4,2,2023,18
T2023041319,2023-04-13,4,2,2023,19
T2023041320,2023-04-13,4,2,2023,20
T2023041321,2023-04-13,4,2,2023,21
T2023041322,2023-04-13,4,2,2023,22
T2023041323,2023-04-13,4,2,2023,23
T2023041400,2023-04-14,4,2,2023,0
T2023041401,2023-04-14,4,2,2023,1
T2023041402,2023-04-14,4,2,2023,2
